file_path,attribute_label
deep_fashion/test/01580.jpg,6
deep_fashion/test/01581.jpg,7
deep_fashion/test/01582.jpg,0 5 7
deep_fashion/test/01583.jpg,6 14
deep_fashion/test/01584.jpg,0 2
deep_fashion/test/01585.jpg,4 13
deep_fashion/test/01586.jpg,1 3 6
deep_fashion/test/01587.jpg,1 9
deep_fashion/test/01588.jpg,1 6 14
deep_fashion/test/01589.jpg,0
deep_fashion/test/01590.jpg,1 6 14
deep_fashion/test/01591.jpg,1
deep_fashion/test/01592.jpg,1 3
deep_fashion/test/01593.jpg,1
deep_fashion/test/01594.jpg,0 2
deep_fashion/test/01595.jpg,1
deep_fashion/test/01596.jpg,0 5 9
deep_fashion/test/01597.jpg,0 2 8
deep_fashion/test/01598.jpg,1 6 14
deep_fashion/test/01599.jpg,3 5 8
deep_fashion/test/01600.jpg,2 4 13
deep_fashion/test/01601.jpg,9
deep_fashion/test/01602.jpg,0 2 7
deep_fashion/test/01603.jpg,1 8
deep_fashion/test/01604.jpg,7
deep_fashion/test/01605.jpg,3
deep_fashion/test/01606.jpg,6 14
deep_fashion/test/01607.jpg,1 6 14
deep_fashion/test/01608.jpg,0 2 9
deep_fashion/test/01609.jpg,9
deep_fashion/test/01610.jpg,0 2
deep_fashion/test/01611.jpg,0 3 5
deep_fashion/test/01612.jpg,0 10
deep_fashion/test/01613.jpg,0 2 9
deep_fashion/test/01614.jpg,12
deep_fashion/test/01615.jpg,8 10
deep_fashion/test/01616.jpg,1 3
deep_fashion/test/01617.jpg,7
deep_fashion/test/01618.jpg,6
deep_fashion/test/01619.jpg,0 2
deep_fashion/test/01620.jpg,1 9
deep_fashion/test/01621.jpg,0 9
deep_fashion/test/01622.jpg,0 2
deep_fashion/test/01623.jpg,8 10
deep_fashion/test/01624.jpg,1
deep_fashion/test/01625.jpg,0
deep_fashion/test/01626.jpg,1 11 12
deep_fashion/test/01627.jpg,0
deep_fashion/test/01628.jpg,0 10
deep_fashion/test/01629.jpg,8
deep_fashion/test/01630.jpg,12
deep_fashion/test/01631.jpg,1 3
deep_fashion/test/01632.jpg,7
deep_fashion/test/01633.jpg,4 8
deep_fashion/test/01634.jpg,0 3 5
deep_fashion/test/01635.jpg,1 9
deep_fashion/test/01636.jpg,6
deep_fashion/test/01637.jpg,0
deep_fashion/test/01638.jpg,3 8
deep_fashion/test/01639.jpg,0 2
deep_fashion/test/01640.jpg,0 2 5
deep_fashion/test/01641.jpg,6 11 12
deep_fashion/test/01642.jpg,1 3
deep_fashion/test/01643.jpg,2 4 13
deep_fashion/test/01644.jpg,10
deep_fashion/test/01645.jpg,0 2
deep_fashion/test/01646.jpg,6 14
deep_fashion/test/01647.jpg,0 5
deep_fashion/test/01648.jpg,7
deep_fashion/test/01649.jpg,
deep_fashion/test/01650.jpg,6 10 14
deep_fashion/test/01651.jpg,0 5
deep_fashion/test/01652.jpg,1
deep_fashion/test/01653.jpg,7
deep_fashion/test/01654.jpg,4
deep_fashion/test/01655.jpg,3 8
deep_fashion/test/01656.jpg,7
deep_fashion/test/01657.jpg,1
deep_fashion/test/01658.jpg,10
deep_fashion/test/01659.jpg,1
deep_fashion/test/01660.jpg,3 5 8
deep_fashion/test/01661.jpg,3 4 8
deep_fashion/test/01662.jpg,1 9
deep_fashion/test/01663.jpg,7
deep_fashion/test/01664.jpg,0 5
deep_fashion/test/01665.jpg,4 10
deep_fashion/test/01666.jpg,11 12
deep_fashion/test/01667.jpg,0 2
deep_fashion/test/01668.jpg,3
deep_fashion/test/01669.jpg,1 3
deep_fashion/test/01670.jpg,4
deep_fashion/test/01671.jpg,7
deep_fashion/test/01672.jpg,0 5
deep_fashion/test/01673.jpg,2 4
deep_fashion/test/01674.jpg,5
deep_fashion/test/01675.jpg,0 1
deep_fashion/test/01676.jpg,1 3
deep_fashion/test/01677.jpg,1
deep_fashion/test/01678.jpg,0 5
deep_fashion/test/01679.jpg,9
deep_fashion/test/01680.jpg,6 14
deep_fashion/test/01681.jpg,8 10
deep_fashion/test/01682.jpg,6 14
deep_fashion/test/01683.jpg,0 2 3 4 5
deep_fashion/test/01684.jpg,0 10
deep_fashion/test/01685.jpg,6 14
deep_fashion/test/01686.jpg,1 3
deep_fashion/test/01687.jpg,0
deep_fashion/test/01688.jpg,0 5
deep_fashion/test/01689.jpg,4 9 13
deep_fashion/test/01690.jpg,0 2
deep_fashion/test/01691.jpg,1 6
deep_fashion/test/01692.jpg,0 2 4
deep_fashion/test/01693.jpg,7
deep_fashion/test/01694.jpg,1 3
deep_fashion/test/01695.jpg,0
deep_fashion/test/01696.jpg,1 7
deep_fashion/test/01697.jpg,1 3
deep_fashion/test/01698.jpg,1 3 9
deep_fashion/test/01699.jpg,6 14
deep_fashion/test/01700.jpg,1
deep_fashion/test/01701.jpg,4 9
deep_fashion/test/01702.jpg,1 11
deep_fashion/test/01703.jpg,0 2
deep_fashion/test/01704.jpg,0 5
deep_fashion/test/01705.jpg,2 3 4 13
deep_fashion/test/01706.jpg,0 2
deep_fashion/test/01707.jpg,0
deep_fashion/test/01708.jpg,6 10 14
deep_fashion/test/01709.jpg,0
deep_fashion/test/01710.jpg,1 11 12
deep_fashion/test/01711.jpg,6 14
deep_fashion/test/01712.jpg,4 10
deep_fashion/test/01713.jpg,3 5 8
deep_fashion/test/01714.jpg,0 2 3
deep_fashion/test/01715.jpg,3 8
deep_fashion/test/01716.jpg,1
deep_fashion/test/01717.jpg,1 6 14
deep_fashion/test/01718.jpg,0 5
deep_fashion/test/01719.jpg,4 13
deep_fashion/test/01720.jpg,1
deep_fashion/test/01721.jpg,1
deep_fashion/test/01722.jpg,6 14
deep_fashion/test/01723.jpg,1 3
deep_fashion/test/01724.jpg,3
deep_fashion/test/01725.jpg,0 5
deep_fashion/test/01726.jpg,1
deep_fashion/test/01727.jpg,1 9
deep_fashion/test/01728.jpg,6 14
deep_fashion/test/01729.jpg,0
deep_fashion/test/01730.jpg,1 11
deep_fashion/test/01731.jpg,3 4 8
deep_fashion/test/01732.jpg,0 2
deep_fashion/test/01733.jpg,1 3
deep_fashion/test/01734.jpg,1 10
deep_fashion/test/01735.jpg,1
deep_fashion/test/01736.jpg,3 5 8
deep_fashion/test/01737.jpg,6 14
deep_fashion/test/01738.jpg,0 2 4
deep_fashion/test/01739.jpg,6 14
deep_fashion/test/01740.jpg,1 9
deep_fashion/test/01741.jpg,5
deep_fashion/test/01742.jpg,0
deep_fashion/test/01743.jpg,0 2
deep_fashion/test/01744.jpg,1 9
deep_fashion/test/01745.jpg,4 13
deep_fashion/test/01746.jpg,5
deep_fashion/test/01747.jpg,0
deep_fashion/test/01748.jpg,0
deep_fashion/test/01749.jpg,1 11 12
deep_fashion/test/01750.jpg,4 10 13
deep_fashion/test/01751.jpg,11 12
deep_fashion/test/01752.jpg,5 9
deep_fashion/test/01753.jpg,3 5
deep_fashion/test/01754.jpg,11 12
deep_fashion/test/01755.jpg,7
deep_fashion/test/01756.jpg,1
deep_fashion/test/01757.jpg,0 2
deep_fashion/test/01758.jpg,0 2
deep_fashion/test/01759.jpg,0 5
deep_fashion/test/01760.jpg,6 14
deep_fashion/test/01761.jpg,8
deep_fashion/test/01762.jpg,0 5
deep_fashion/test/01763.jpg,5
deep_fashion/test/01764.jpg,1 3
deep_fashion/test/01765.jpg,1 6 14
deep_fashion/test/01766.jpg,4
deep_fashion/test/01767.jpg,1 11 12
deep_fashion/test/01768.jpg,7 12
deep_fashion/test/01769.jpg,0 1
deep_fashion/test/01770.jpg,0 9
deep_fashion/test/01771.jpg,0 2
deep_fashion/test/01772.jpg,7 9
deep_fashion/test/01773.jpg,0 2 9
deep_fashion/test/01774.jpg,1
deep_fashion/test/01775.jpg,6 14
deep_fashion/test/01776.jpg,1
deep_fashion/test/01777.jpg,2 4 7 9
deep_fashion/test/01778.jpg,0
deep_fashion/test/01779.jpg,0
deep_fashion/test/01780.jpg,6 14
deep_fashion/test/01781.jpg,7
deep_fashion/test/01782.jpg,0 5
deep_fashion/test/01783.jpg,0
deep_fashion/test/01784.jpg,0 2 5
deep_fashion/test/01785.jpg,
deep_fashion/test/01786.jpg,3 8
deep_fashion/test/01787.jpg,2 4 7 13
deep_fashion/test/01788.jpg,0 2 10
deep_fashion/test/01789.jpg,9
deep_fashion/test/01790.jpg,9
deep_fashion/test/01791.jpg,2 3 4 9 13
deep_fashion/test/01792.jpg,6 10 14
deep_fashion/test/01793.jpg,2 4 13
deep_fashion/test/01794.jpg,0 2
deep_fashion/test/01795.jpg,0
deep_fashion/test/01796.jpg,10
deep_fashion/test/01797.jpg,4 8
deep_fashion/test/01798.jpg,7
deep_fashion/test/01799.jpg,1 3
deep_fashion/test/01800.jpg,3 4
deep_fashion/test/01801.jpg,1
deep_fashion/test/01802.jpg,1
deep_fashion/test/01803.jpg,0 2
deep_fashion/test/01804.jpg,0 2
deep_fashion/test/01805.jpg,0 2 9
deep_fashion/test/01806.jpg,11 12
deep_fashion/test/01807.jpg,6 14
deep_fashion/test/01808.jpg,1 9
deep_fashion/test/01809.jpg,1
deep_fashion/test/01810.jpg,9
deep_fashion/test/01811.jpg,1 6 14
deep_fashion/test/01812.jpg,0 2
deep_fashion/test/01813.jpg,1 3
deep_fashion/test/01814.jpg,0 2
deep_fashion/test/01815.jpg,1
deep_fashion/test/01816.jpg,1 3
deep_fashion/test/01817.jpg,1 7 9
deep_fashion/test/01818.jpg,1 14
deep_fashion/test/01819.jpg,1
deep_fashion/test/01820.jpg,0 2
deep_fashion/test/01821.jpg,1 13
deep_fashion/test/01822.jpg,6 14
deep_fashion/test/01823.jpg,3 8
deep_fashion/test/01824.jpg,1
deep_fashion/test/01825.jpg,3 8
deep_fashion/test/01826.jpg,5
deep_fashion/test/01827.jpg,8 10
deep_fashion/test/01828.jpg,12
deep_fashion/test/01829.jpg,11 12
deep_fashion/test/01830.jpg,4 13
deep_fashion/test/01831.jpg,1 3
deep_fashion/test/01832.jpg,3 5
deep_fashion/test/01833.jpg,0 2
deep_fashion/test/01834.jpg,1
deep_fashion/test/01835.jpg,1 6 14
deep_fashion/test/01836.jpg,2 4 5 13
deep_fashion/test/01837.jpg,4 13
deep_fashion/test/01838.jpg,0 2
deep_fashion/test/01839.jpg,0 2 3 5 8
deep_fashion/test/01840.jpg,0
deep_fashion/test/01841.jpg,3 5
deep_fashion/test/01842.jpg,6 14
deep_fashion/test/01843.jpg,5
deep_fashion/test/01844.jpg,5 7
deep_fashion/test/01845.jpg,3 8
deep_fashion/test/01846.jpg,0
deep_fashion/test/01847.jpg,0 2 10
deep_fashion/test/01848.jpg,0
deep_fashion/test/01849.jpg,6 14
deep_fashion/test/01850.jpg,1
deep_fashion/test/01851.jpg,0 2
deep_fashion/test/01852.jpg,0 2 4 13
deep_fashion/test/01853.jpg,9
deep_fashion/test/01854.jpg,6 14
deep_fashion/test/01855.jpg,1
deep_fashion/test/01856.jpg,4
deep_fashion/test/01857.jpg,11 12
deep_fashion/test/01858.jpg,7
deep_fashion/test/01859.jpg,1
deep_fashion/test/01860.jpg,0 9
deep_fashion/test/01861.jpg,0
deep_fashion/test/01862.jpg,0 2
deep_fashion/test/01863.jpg,6 10 14
deep_fashion/test/01864.jpg,0 1 2
deep_fashion/test/01865.jpg,7 9
deep_fashion/test/01866.jpg,1 3
deep_fashion/test/01867.jpg,4 7
deep_fashion/test/01868.jpg,5
deep_fashion/test/01869.jpg,6 14
deep_fashion/test/01870.jpg,0 2 10
deep_fashion/test/01871.jpg,7 11 12
deep_fashion/test/01872.jpg,7
deep_fashion/test/01873.jpg,1
deep_fashion/test/01874.jpg,1
deep_fashion/test/01875.jpg,3 5 8
deep_fashion/test/01876.jpg,10
deep_fashion/test/01877.jpg,1
deep_fashion/test/01878.jpg,11 12
deep_fashion/test/01879.jpg,3 5
deep_fashion/test/01880.jpg,0 2 4
deep_fashion/test/01881.jpg,0 2
deep_fashion/test/01882.jpg,0 9
deep_fashion/test/01883.jpg,0 10
deep_fashion/test/01884.jpg,2 4 13
deep_fashion/test/01885.jpg,8 10
deep_fashion/test/01886.jpg,11 12
deep_fashion/test/01887.jpg,0
deep_fashion/test/01888.jpg,3 5
deep_fashion/test/01889.jpg,0 10
deep_fashion/test/01890.jpg,0 2
deep_fashion/test/01891.jpg,1
deep_fashion/test/01892.jpg,1 3
deep_fashion/test/01893.jpg,1 3
deep_fashion/test/01894.jpg,7
deep_fashion/test/01895.jpg,0
deep_fashion/test/01896.jpg,7
deep_fashion/test/01897.jpg,11 12
deep_fashion/test/01898.jpg,1 6 14
deep_fashion/test/01899.jpg,3 5 8
deep_fashion/test/01900.jpg,0 2 3 8
deep_fashion/test/01901.jpg,10
deep_fashion/test/01902.jpg,10
deep_fashion/test/01903.jpg,1
deep_fashion/test/01904.jpg,7
deep_fashion/test/01905.jpg,1 3
deep_fashion/test/01906.jpg,2 4 13
deep_fashion/test/01907.jpg,0 5
deep_fashion/test/01908.jpg,13
deep_fashion/test/01909.jpg,0 2
deep_fashion/test/01910.jpg,2 4 13
deep_fashion/test/01911.jpg,0 2 10
deep_fashion/test/01912.jpg,7
deep_fashion/test/01913.jpg,0 2
deep_fashion/test/01914.jpg,3
deep_fashion/test/01915.jpg,1
deep_fashion/test/01916.jpg,0 2
deep_fashion/test/01917.jpg,8 10
deep_fashion/test/01918.jpg,3 5
deep_fashion/test/01919.jpg,0 2
deep_fashion/test/01920.jpg,3
deep_fashion/test/01921.jpg,2 4 13
deep_fashion/test/01922.jpg,0 1
deep_fashion/test/01923.jpg,1 9
deep_fashion/test/01924.jpg,11 12
deep_fashion/test/01925.jpg,7
deep_fashion/test/01926.jpg,0 5 8
deep_fashion/test/01927.jpg,3 5
deep_fashion/test/01928.jpg,0 2
deep_fashion/test/01929.jpg,0 2
deep_fashion/test/01930.jpg,0
deep_fashion/test/01931.jpg,6 9 11 12
deep_fashion/test/01932.jpg,7
deep_fashion/test/01933.jpg,9 13
deep_fashion/test/01934.jpg,10
deep_fashion/test/01935.jpg,2 4 5 13
deep_fashion/test/01936.jpg,1
deep_fashion/test/01937.jpg,10
deep_fashion/test/01938.jpg,6
deep_fashion/test/01939.jpg,0 5
deep_fashion/test/01940.jpg,2 4
deep_fashion/test/01941.jpg,5
deep_fashion/test/01942.jpg,6 14
deep_fashion/test/01943.jpg,9
deep_fashion/test/01944.jpg,12
deep_fashion/test/01945.jpg,1 8
deep_fashion/test/01946.jpg,1
deep_fashion/test/01947.jpg,1
deep_fashion/test/01948.jpg,3 5
deep_fashion/test/01949.jpg,1 6
deep_fashion/test/01950.jpg,0 2 9
deep_fashion/test/01951.jpg,6 14
deep_fashion/test/01952.jpg,0 2 3 5 8
deep_fashion/test/01953.jpg,0 9
deep_fashion/test/01954.jpg,1 7
deep_fashion/test/01955.jpg,1 3
deep_fashion/test/01956.jpg,1
deep_fashion/test/01957.jpg,0
deep_fashion/test/01958.jpg,4 9 13
deep_fashion/test/01959.jpg,0 1 6
deep_fashion/test/01960.jpg,1
deep_fashion/test/01961.jpg,
deep_fashion/test/01962.jpg,1
deep_fashion/test/01963.jpg,
deep_fashion/test/01964.jpg,11
deep_fashion/test/01965.jpg,1 12
deep_fashion/test/01966.jpg,1
deep_fashion/test/01967.jpg,1 3
deep_fashion/test/01968.jpg,
deep_fashion/test/01969.jpg,1
deep_fashion/test/01970.jpg,6 14
deep_fashion/test/01971.jpg,7
deep_fashion/test/01972.jpg,3 5 8
deep_fashion/test/01973.jpg,0 1
deep_fashion/test/01974.jpg,1 3
deep_fashion/test/01975.jpg,1 6 9
deep_fashion/test/01976.jpg,3 5 8
deep_fashion/test/01977.jpg,3 4 5 8
deep_fashion/test/01978.jpg,1 3
deep_fashion/test/01979.jpg,0
deep_fashion/test/01980.jpg,0 2
deep_fashion/test/01981.jpg,0 2
deep_fashion/test/01982.jpg,0
deep_fashion/test/01983.jpg,0 2
deep_fashion/test/01984.jpg,1
deep_fashion/test/01985.jpg,0 1
deep_fashion/test/01986.jpg,3 4 8
deep_fashion/test/01987.jpg,1 3
deep_fashion/test/01988.jpg,0 2
deep_fashion/test/01989.jpg,0 5 9
deep_fashion/test/01990.jpg,2 4
deep_fashion/test/01991.jpg,9
deep_fashion/test/01992.jpg,6 14
deep_fashion/test/01993.jpg,1
deep_fashion/test/01994.jpg,1 11
deep_fashion/test/01995.jpg,11 12
deep_fashion/test/01996.jpg,0 2 4 13
deep_fashion/test/01997.jpg,7
deep_fashion/test/01998.jpg,0 2
deep_fashion/test/01999.jpg,1 4 13
deep_fashion/test/02000.jpg,1
deep_fashion/test/02001.jpg,1 11 12
deep_fashion/test/02002.jpg,2 4 13
deep_fashion/test/02003.jpg,4 9 13
deep_fashion/test/02004.jpg,6 14
deep_fashion/test/02005.jpg,7
deep_fashion/test/02006.jpg,0
deep_fashion/test/02007.jpg,1
deep_fashion/test/02008.jpg,11 12
deep_fashion/test/02009.jpg,9
deep_fashion/test/02010.jpg,3
deep_fashion/test/02011.jpg,4 13
deep_fashion/test/02012.jpg,10
deep_fashion/test/02013.jpg,0
deep_fashion/test/02014.jpg,1
deep_fashion/test/02015.jpg,11 12
deep_fashion/test/02016.jpg,3 5 8
deep_fashion/test/02017.jpg,1
deep_fashion/test/02018.jpg,0 3
deep_fashion/test/02019.jpg,6 14
deep_fashion/test/02020.jpg,1 3
deep_fashion/test/02021.jpg,4 13
deep_fashion/test/02022.jpg,0
deep_fashion/test/02023.jpg,0 10
deep_fashion/test/02024.jpg,1
deep_fashion/test/02025.jpg,0
deep_fashion/test/02026.jpg,0 2
deep_fashion/test/02027.jpg,5 9
deep_fashion/test/02028.jpg,1
deep_fashion/test/02029.jpg,1 6 14
deep_fashion/test/02030.jpg,6
deep_fashion/test/02031.jpg,6 9 14
deep_fashion/test/02032.jpg,7
deep_fashion/test/02033.jpg,11 12
deep_fashion/test/02034.jpg,0 2 8
deep_fashion/test/02035.jpg,3
deep_fashion/test/02036.jpg,0 3 5 8
deep_fashion/test/02037.jpg,7
deep_fashion/test/02038.jpg,6 14
deep_fashion/test/02039.jpg,0 10
deep_fashion/test/02040.jpg,0 2
deep_fashion/test/02041.jpg,4 9 13
deep_fashion/test/02042.jpg,3 6
deep_fashion/test/02043.jpg,1 8
deep_fashion/test/02044.jpg,0 6
deep_fashion/test/02045.jpg,0
deep_fashion/test/02046.jpg,1 3
deep_fashion/test/02047.jpg,0
deep_fashion/test/02048.jpg,0 2
deep_fashion/test/02049.jpg,0 2
deep_fashion/test/02050.jpg,6
deep_fashion/test/02051.jpg,6 10
deep_fashion/test/02052.jpg,0 2
deep_fashion/test/02053.jpg,11 12
deep_fashion/test/02054.jpg,0 2
deep_fashion/test/02055.jpg,3 5 8
deep_fashion/test/02056.jpg,7
deep_fashion/test/02057.jpg,0
deep_fashion/test/02058.jpg,2 4 13
deep_fashion/test/02059.jpg,1 3
deep_fashion/test/02060.jpg,1
deep_fashion/test/02061.jpg,0 2
deep_fashion/test/02062.jpg,7
deep_fashion/test/02063.jpg,1
deep_fashion/test/02064.jpg,1 3
deep_fashion/test/02065.jpg,9
deep_fashion/test/02066.jpg,0
deep_fashion/test/02067.jpg,0 5
deep_fashion/test/02068.jpg,6 14
deep_fashion/test/02069.jpg,11 12
deep_fashion/test/02070.jpg,1
deep_fashion/test/02071.jpg,6 14
deep_fashion/test/02072.jpg,1
deep_fashion/test/02073.jpg,0 2
deep_fashion/test/02074.jpg,6
deep_fashion/test/02075.jpg,7
deep_fashion/test/02076.jpg,0 7
deep_fashion/test/02077.jpg,7
deep_fashion/test/02078.jpg,0 2
deep_fashion/test/02079.jpg,1
deep_fashion/test/02080.jpg,9
deep_fashion/test/02081.jpg,0 2
deep_fashion/test/02082.jpg,0 2 3 8
deep_fashion/test/02083.jpg,0 2 3 5
deep_fashion/test/02084.jpg,0 2
deep_fashion/test/02085.jpg,1
deep_fashion/test/02086.jpg,5 7
deep_fashion/test/02087.jpg,0 13
deep_fashion/test/02088.jpg,0 2 10
deep_fashion/test/02089.jpg,11 12
deep_fashion/test/02090.jpg,1
deep_fashion/test/02091.jpg,0 2
deep_fashion/test/02092.jpg,0
deep_fashion/test/02093.jpg,1
deep_fashion/test/02094.jpg,6 14
deep_fashion/test/02095.jpg,0 2
deep_fashion/test/02096.jpg,0
deep_fashion/test/02097.jpg,3 8
deep_fashion/test/02098.jpg,0 5
deep_fashion/test/02099.jpg,1 9
deep_fashion/test/02100.jpg,1
deep_fashion/test/02101.jpg,2 4 13
deep_fashion/test/02102.jpg,11 12
deep_fashion/test/02103.jpg,3 6 14
deep_fashion/test/02104.jpg,3 8
deep_fashion/test/02105.jpg,3 5
deep_fashion/test/02106.jpg,5 6
deep_fashion/test/02107.jpg,0 9
deep_fashion/test/02108.jpg,3 8
deep_fashion/test/02109.jpg,11 12
deep_fashion/test/02110.jpg,10
deep_fashion/test/02111.jpg,10
deep_fashion/test/02112.jpg,0
deep_fashion/test/02113.jpg,0
deep_fashion/test/02114.jpg,1
deep_fashion/test/02115.jpg,0 7
deep_fashion/test/02116.jpg,3 4 13
deep_fashion/test/02117.jpg,1
deep_fashion/test/02118.jpg,2 3 4 13
deep_fashion/test/02119.jpg,5 12
deep_fashion/test/02120.jpg,9
deep_fashion/test/02121.jpg,0
deep_fashion/test/02122.jpg,0
deep_fashion/test/02123.jpg,5 6
deep_fashion/test/02124.jpg,6
deep_fashion/test/02125.jpg,4
deep_fashion/test/02126.jpg,11 12
deep_fashion/test/02127.jpg,8
deep_fashion/test/02128.jpg,0 2
deep_fashion/test/02129.jpg,0 9
deep_fashion/test/02130.jpg,9
deep_fashion/test/02131.jpg,0 10
deep_fashion/test/02132.jpg,3 5
deep_fashion/test/02133.jpg,2 4
deep_fashion/test/02134.jpg,2 3 4 8
deep_fashion/test/02135.jpg,7
deep_fashion/test/02136.jpg,6 9
deep_fashion/test/02137.jpg,0 2 5
deep_fashion/test/02138.jpg,0
deep_fashion/test/02139.jpg,1 7
deep_fashion/test/02140.jpg,7
deep_fashion/test/02141.jpg,11 12
deep_fashion/test/02142.jpg,3 8
deep_fashion/test/02143.jpg,7
deep_fashion/test/02144.jpg,4
deep_fashion/test/02145.jpg,0 2 9
deep_fashion/test/02146.jpg,0
deep_fashion/test/02147.jpg,4 13
deep_fashion/test/02148.jpg,0
deep_fashion/test/02149.jpg,1
deep_fashion/test/02150.jpg,4
deep_fashion/test/02151.jpg,11 12
deep_fashion/test/02152.jpg,6 14
deep_fashion/test/02153.jpg,0
deep_fashion/test/02154.jpg,1
deep_fashion/test/02155.jpg,10
deep_fashion/test/02156.jpg,0 2 5
deep_fashion/test/02157.jpg,4 13
deep_fashion/test/02158.jpg,2 4 13
deep_fashion/test/02159.jpg,8 10
deep_fashion/test/02160.jpg,0
deep_fashion/test/02161.jpg,2 4 13
deep_fashion/test/02162.jpg,1 6
deep_fashion/test/02163.jpg,0
deep_fashion/test/02164.jpg,10
deep_fashion/test/02165.jpg,11 12
deep_fashion/test/02166.jpg,2 4 13
deep_fashion/test/02167.jpg,0
deep_fashion/test/02168.jpg,2 4 13
deep_fashion/test/02169.jpg,1 6 14
deep_fashion/test/02170.jpg,3 5 8
deep_fashion/test/02171.jpg,0 2
deep_fashion/test/02172.jpg,0
deep_fashion/test/02173.jpg,7 11 12
deep_fashion/test/02174.jpg,0
deep_fashion/test/02175.jpg,0 2
deep_fashion/test/02176.jpg,0 2
deep_fashion/test/02177.jpg,9
deep_fashion/test/02178.jpg,6 14
deep_fashion/test/02179.jpg,2 4 13
deep_fashion/test/02180.jpg,0 2 4
deep_fashion/test/02181.jpg,1
deep_fashion/test/02182.jpg,0
deep_fashion/test/02183.jpg,10
deep_fashion/test/02184.jpg,0 8
deep_fashion/test/02185.jpg,4 13
deep_fashion/test/02186.jpg,0 3
deep_fashion/test/02187.jpg,0
deep_fashion/test/02188.jpg,1 6
deep_fashion/test/02189.jpg,1 12
deep_fashion/test/02190.jpg,1
deep_fashion/test/02191.jpg,1
deep_fashion/test/02192.jpg,0
deep_fashion/test/02193.jpg,1 3
deep_fashion/test/02194.jpg,3 4 8 13
deep_fashion/test/02195.jpg,6 14
deep_fashion/test/02196.jpg,0 2 5
deep_fashion/test/02197.jpg,
deep_fashion/test/02198.jpg,5
deep_fashion/test/02199.jpg,0
deep_fashion/test/02200.jpg,11 12
deep_fashion/test/02201.jpg,0 2 5
deep_fashion/test/02202.jpg,0 2
deep_fashion/test/02203.jpg,1
deep_fashion/test/02204.jpg,3 5
deep_fashion/test/02205.jpg,0 2 9
deep_fashion/test/02206.jpg,6 14
deep_fashion/test/02207.jpg,2 4 13
deep_fashion/test/02208.jpg,1
deep_fashion/test/02209.jpg,7
deep_fashion/test/02210.jpg,11 12
deep_fashion/test/02211.jpg,11 12
deep_fashion/test/02212.jpg,11 12
deep_fashion/test/02213.jpg,3 5 8
deep_fashion/test/02214.jpg,11 12
deep_fashion/test/02215.jpg,0 2
deep_fashion/test/02216.jpg,0
deep_fashion/test/02217.jpg,11 12
deep_fashion/test/02218.jpg,0
deep_fashion/test/02219.jpg,1
deep_fashion/test/02220.jpg,9
deep_fashion/test/02221.jpg,0 1
deep_fashion/test/02222.jpg,1 4
deep_fashion/test/02223.jpg,3 4
deep_fashion/test/02224.jpg,6 14
deep_fashion/test/02225.jpg,10
deep_fashion/test/02226.jpg,0 2
deep_fashion/test/02227.jpg,0
deep_fashion/test/02228.jpg,0 2
deep_fashion/test/02229.jpg,0
deep_fashion/test/02230.jpg,3 5 8
deep_fashion/test/02231.jpg,2 4 13
deep_fashion/test/02232.jpg,0
deep_fashion/test/02233.jpg,0 2
deep_fashion/test/02234.jpg,0 10
deep_fashion/test/02235.jpg,7
deep_fashion/test/02236.jpg,6
deep_fashion/test/02237.jpg,1 6 14
deep_fashion/test/02238.jpg,0 7
deep_fashion/test/02239.jpg,0 6
deep_fashion/test/02240.jpg,0 2
deep_fashion/test/02241.jpg,0
deep_fashion/test/02242.jpg,1 6 9
deep_fashion/test/02243.jpg,0 2 8
deep_fashion/test/02244.jpg,0
deep_fashion/test/02245.jpg,0 2 10
deep_fashion/test/02246.jpg,7
deep_fashion/test/02247.jpg,11 12
deep_fashion/test/02248.jpg,5
deep_fashion/test/02249.jpg,1 11
deep_fashion/test/02250.jpg,0
deep_fashion/test/02251.jpg,11 12
deep_fashion/test/02252.jpg,0
deep_fashion/test/02253.jpg,0 2
deep_fashion/test/02254.jpg,0 2
deep_fashion/test/02255.jpg,1
deep_fashion/test/02256.jpg,0 2
deep_fashion/test/02257.jpg,1 3
deep_fashion/test/02258.jpg,9
deep_fashion/test/02259.jpg,0 1
deep_fashion/test/02260.jpg,1
deep_fashion/test/02261.jpg,11 12
deep_fashion/test/02262.jpg,
deep_fashion/test/02263.jpg,12
deep_fashion/test/02264.jpg,4 8
deep_fashion/test/02265.jpg,11 12
deep_fashion/test/02266.jpg,0
deep_fashion/test/02267.jpg,0 2
deep_fashion/test/02268.jpg,2 4 13
deep_fashion/test/02269.jpg,1
deep_fashion/test/02270.jpg,0
deep_fashion/test/02271.jpg,3 8
deep_fashion/test/02272.jpg,10
deep_fashion/test/02273.jpg,1 13
deep_fashion/test/02274.jpg,13
deep_fashion/test/02275.jpg,1 6
deep_fashion/test/02276.jpg,1 3
deep_fashion/test/02277.jpg,1
deep_fashion/test/02278.jpg,3 8
deep_fashion/test/02279.jpg,7
deep_fashion/test/02280.jpg,
deep_fashion/test/02281.jpg,0
deep_fashion/test/02282.jpg,6 14
deep_fashion/test/02283.jpg,6 14
deep_fashion/test/02284.jpg,3 4 13
deep_fashion/test/02285.jpg,6
deep_fashion/test/02286.jpg,1
deep_fashion/test/02287.jpg,6 14
deep_fashion/test/02288.jpg,1 13
deep_fashion/test/02289.jpg,11 12
